Name,Asset Serial Number,Make,Model,Odometer,Odometer unit of measure,Odometer Last Reported Time,Sample Meter,Hour meter unit of measure,Sample Date,Fluid Sample,Lab report number,Lifetime Energy Generated Value,Service Meter Unit,Lifetime Energy Generated Timestamp,Lifetime Fuel Consumed Value,Service Meter Unit,Lifetime Fuel Consumed Timestamp,Severity,Recommendation,Odometer Value,Service Meter Unit,Odometer Timestamp,Hours Value,Service Meter Unit,Analysis Date,Last Known Location,Last Known Location Last Reported Time
040-010,7W802866,CAT,777-05,24070.669798,mi,2024-03-10T04:09:20-06:00,4295.496214172,h,2023-11-17T00:00Z,COMANDO F TRAS ESQ,U330-53347-2185,,,,55100.46310999641,usGal,2024-03-10T04:09:20-06:00,No Action Required,"Nível normal de desgaste. Óleo em condição de uso. Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de bujões magnéticos e informe caso detecte a presença de limalhas anormais.  Informar as horas do componente para melhor acompanhamento.  Para uma avaliação mais assertiva solicitamos que informe o nome comercial do fluido em uso.  OBS.: Foi observado alteração na carga aditiva e viscosidade do óleo. Informar se houve troca do modelo/tipo do óleo utilizado ou identificação da amostra.",,,,0.0,h,2023-12-18T01:53:51-06:00,"Itaituba, Brazil 68180",2024-03-10T04:09:20-06:00
040-010,7W802866,CAT,777-05,24070.669798,mi,2024-03-10T04:09:20-06:00,4295.496214172,h,2023-11-17T00:00Z,RODA DIANT DIR,U330-53347-2188,,,,55100.46310999641,usGal,2024-03-10T04:09:20-06:00,No Action Required,"Nível normal de desgaste. Óleo em condição de uso. Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de bujões magnéticos e informe caso detecte a presença de limalhas anormais.  Informar as horas do componente para melhor acompanhamento.  Para uma avaliação mais assertiva solicitamos que informe o nome comercial do fluido em uso.",,,,0.0,h,2023-12-18T03:21:18-06:00,"Itaituba, Brazil 68180",2024-03-10T04:09:20-06:00
040-010,7W802866,CAT,777-05,24070.669798,mi,2024-03-10T04:09:20-06:00,4295.496214172,h,2023-11-17T00:00Z,COMANDO F TRAS ESQ,U330-53347-2184,,,,55100.46310999641,usGal,2024-03-10T04:09:20-06:00,No Action Required,"Nível normal de desgaste. Óleo em condição de uso. Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de bujões magnéticos e informe caso detecte a presença de limalhas anormais.  Para uma avaliação mais assertiva solicitamos que informe o nome comercial do fluido em uso.  Informar as horas do componente para melhor acompanhamento.",,,,0.0,h,2023-12-18T23:39:59-06:00,"Itaituba, Brazil 68180",2024-03-10T04:09:20-06:00
040-003,KYD02703,CAT,777E,80254.6006583,mi,2024-03-10T05:01:26-06:00,4104.951061736,h,2023-11-16T00:00Z,MOTOR,U330-53347-2181,,,,65556.0811019092,usGal,2024-03-10T04:55:38-06:00,Monitor Compartment,"Houve degradação do lubrificante por queda da viscosidade em função da moderada presença de combustível. Essa condição pode causar falha na lubrificação e desgaste dos componentes internos. Verificar na inspeção diária excesso de operação em marcha lenta e consumo de óleo motor. Na próxima revisão verificar sistema de injeção (ajuste, danos nas vedações/desempenho dos bicos/unidades injetoras), bomba de transferência e pressão de óleo motor.  Coletar nova amostra regularmente.  Para uma avaliação mais assertiva solicitamos que informe o nome comercial do fluido em uso.",,,,0.0,h,2023-12-18T01:12:39-06:00,"Itaituba, Brazil 68180",2024-03-10T05:01:26-06:00
040-003,KYD02703,CAT,777E,80254.6006583,mi,2024-03-10T05:01:26-06:00,4104.951061736,h,2023-11-16T00:00Z,RODA DIANT ESQ,U330-53347-2182,,,,65556.0811019092,usGal,2024-03-10T04:55:38-06:00,Monitor Compartment,O teor de Ferro pode indicar desgaste nos rolamentos. Verificar na inspeção diária ruídos anormais. Na próxima revisão verificar presença de limalhas. Avaliar o modo de operação e aplicação do equipamento.  Trocar o óleo e coletar nova amostra regularmente.  Informar as horas do componente para melhor acompanhamento.  Para uma avaliação mais assertiva solicitamos que informe o nome comercial do fluido em uso.,,,,0.0,h,2023-12-18T01:50:36-06:00,"Itaituba, Brazil 68180",2024-03-10T05:01:26-06:00
040-003,KYD02703,CAT,777E,80254.6006583,mi,2024-03-10T05:01:26-06:00,4104.951061736,h,2023-11-16T00:00Z,TRANSMISSÃO,U330-53347-2178,,,,65556.0811019092,usGal,2024-03-10T04:55:38-06:00,Monitor Compartment,"A amostra apresentou impurezas visíveis a olho nu que impossibilitou a contagem de partículas. Elevados níveis de contaminação podem gerar desgaste abrasivo, danificar componentes e causar obstrução prematura de filtros. Código ISO recomendado -/18/15.  Verificar na inspeção diária danos nas vedações e ruidos anormais. Na próxima revisão aplicar filtro de alta eficiência (UHE), se disponível e rodar por 250 horas ou efetuar diálise no óleo.  Coletar nova amostra regularmente.  Informar as horas do componente para melhor acompanhamento.  Para uma avaliação mais assertiva solicitamos que informe o nome comercial do fluido em uso.",,,,0.0,h,2023-12-18T01:46:51-06:00,"Itaituba, Brazil 68180",2024-03-10T05:01:26-06:00
040-003,KYD02703,CAT,777E,80254.6006583,mi,2024-03-10T05:01:26-06:00,4104.951061736,h,2023-11-16T00:00Z,COMANDO F TRAS DIR,U330-53347-2177,,,,65556.0811019092,usGal,2024-03-10T04:55:38-06:00,No Action Required,"Nível normal de desgaste. Óleo em condição de uso. Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de bujões magnéticos e informe caso detecte a presença de limalhas anormais.  Informar as horas do componente para melhor acompanhamento.  Para uma avaliação mais assertiva solicitamos que informe o nome comercial do fluido em uso.",,,,0.0,h,2023-12-18T01:45:37-06:00,"Itaituba, Brazil 68180",2024-03-10T05:01:26-06:00
040-003,KYD02703,CAT,777E,80254.6006583,mi,2024-03-10T05:01:26-06:00,4104.951061736,h,2023-11-16T00:00Z,SISTEMA HIDRÁULICO,U330-53347-2179,,,,65556.0811019092,usGal,2024-03-10T04:55:38-06:00,Monitor Compartment,"A amostra apresentou impurezas visíveis a olho nu que impossibilitou a contagem de partículas. Elevados níveis de contaminação podem gerar desgaste abrasivo, danificar componentes e causar obstrução prematura de filtros. Código ISO recomendado -/18/15.  Verificar na inspeção diária danos nas vedações e ruidos anormais. Na próxima revisão aplicar filtro de alta eficiência (UHE), se disponível e rodar por 250 horas ou efetuar diálise no óleo.  Não é necessário trocar o óleo. Nova amostra em intervalo regular.  Para uma avaliação mais assertiva solicitamos que informe o nome comercial do fluido em uso.",,,,0.0,h,2023-12-18T23:39:12-06:00,"Itaituba, Brazil 68180",2024-03-10T05:01:26-06:00
040-003,KYD02703,CAT,777E,80254.6006583,mi,2024-03-10T05:01:26-06:00,4104.951061736,h,2023-11-16T00:00Z,COMANDO F TRAS ESQ,U330-53347-2174,,,,65556.0811019092,usGal,2024-03-10T04:55:38-06:00,Monitor Compartment,"Foi possível observar traços de limalhas ferrosas na análise visual. Verificar na inspeção diária ruídos anormais. Na próxima revisão verificar presença de limalhas, procedimentos de coleta e desgaste de componentes. É indicado realizar descontaminação por “flushing” ou filtragem do óleo.  Trocar o óleo e coletar nova amostra regularmente.  Informar as horas do componente para melhor acompanhamento.  Para uma avaliação mais assertiva solicitamos que informe o nome comercial do fluido em uso.  Informar os resultados das verificações anteriores para melhor acompanhamento.",,,,0.0,h,2023-12-18T01:42:58-06:00,"Itaituba, Brazil 68180",2024-03-10T05:01:26-06:00
040-003,KYD02703,CAT,777E,80254.6006583,mi,2024-03-10T05:01:26-06:00,4104.951061736,h,2023-11-16T00:00Z,DIFERENCIAL TRASEIRO,U330-53347-2180,,,,65556.0811019092,usGal,2024-03-10T04:55:38-06:00,Monitor Compartment,O teor de Ferro pode indicar desgaste em engrenagens. Verificar na inspeção diária ruídos anormais. Na próxima revisão verificar presença de limalhas. Avaliar o modo de operação e aplicação do equipamento.  Trocar o óleo e coletar nova amostra regularmente.  Informar as horas do componente para melhor acompanhamento.  Para uma avaliação mais assertiva solicitamos que informe o nome comercial do fluido em uso.  Primeira amostra do componente. São necessárias mais amostras para acompanhamento da tendência de desgaste.,,,,0.0,h,2023-12-18T03:20:11-06:00,"Itaituba, Brazil 68180",2024-03-10T05:01:26-06:00
040-003,KYD02703,CAT,777E,80254.6006583,mi,2024-03-10T05:01:26-06:00,4104.951061736,h,2023-11-16T00:00Z,RODA DIANT ESQ,U330-53347-2175,,,,65556.0811019092,usGal,2024-03-10T04:55:38-06:00,Monitor Compartment,O teor de Ferro pode indicar desgaste nos rolamentos. Verificar na inspeção diária ruídos anormais. Na próxima revisão verificar presença de limalhas. Avaliar o modo de operação e aplicação do equipamento.  Trocar o óleo e coletar nova amostra regularmente.  Informar as horas do componente para melhor acompanhamento.  Para uma avaliação mais assertiva solicitamos que informe o nome comercial do fluido em uso.,,,,0.0,h,2023-12-18T01:44:01-06:00,"Itaituba, Brazil 68180",2024-03-10T05:01:26-06:00
040-003,KYD02703,CAT,777E,80254.6006583,mi,2024-03-10T05:01:26-06:00,4104.951061736,h,2023-11-16T00:00Z,SISTEMA DE DIREÇÃO,U330-53347-2176,,,,65556.0811019092,usGal,2024-03-10T04:55:38-06:00,No Action Required,"Nível normal de desgaste. Óleo em condição de uso. Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de filtros e informe caso detecte a presença de contaminantes/limalhas.  Informar as horas do componente para melhor acompanhamento.  Para uma avaliação mais assertiva solicitamos que informe o nome comercial do fluido em uso.",,,,0.0,h,2023-12-18T03:18:40-06:00,"Itaituba, Brazil 68180",2024-03-10T05:01:26-06:00
040-001,KYD02701,CAT,777E,120601.7731158,mi,2024-01-30T07:07:26-06:00,5578.31279598,h,2023-11-15T00:00Z,RODA DIANT DIR,U330-53347-2165,,,,88721.3155925772,usGal,2024-01-30T07:07:26-06:00,No Action Required,"Nível normal de desgaste. Óleo em condição de uso. Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de bujões magnéticos e informe caso detecte a presença de limalhas anormais.  Para uma avaliação mais assertiva solicitamos que informe o nome comercial do fluido em uso.",,,,4530.0,h,2023-12-18T01:36:44-06:00,"Itaituba, Brazil 68180",2024-01-30T07:07:26-06:00
040-001,KYD02701,CAT,777E,120601.7731158,mi,2024-01-30T07:07:26-06:00,5578.31279598,h,2023-11-15T00:00Z,MOTOR,U330-53347-2161,,,,88721.3155925772,usGal,2024-01-30T07:07:26-06:00,No Action Required,Nível normal de desgaste.   Monitorar nos intervalos regulares.,,,,4530.0,h,2023-12-18T01:09:45-06:00,"Itaituba, Brazil 68180",2024-01-30T07:07:26-06:00
040-001,KYD02701,CAT,777E,120601.7731158,mi,2024-01-30T07:07:26-06:00,5578.31279598,h,2023-11-15T00:00Z,TRANSMISSÃO,U330-53347-2164,,,,88721.3155925772,usGal,2024-01-30T07:07:26-06:00,No Action Required,"Nível normal de desgaste. Óleo em condição de uso. Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de filtros e informe caso detecte a presença de contaminantes/limalhas.  Para uma avaliação mais assertiva solicitamos que informe o nome comercial do fluido em uso.",,,,4530.0,h,2023-12-18T03:18:28-06:00,"Itaituba, Brazil 68180",2024-01-30T07:07:26-06:00
040-001,KYD02701,CAT,777E,120601.7731158,mi,2024-01-30T07:07:26-06:00,5578.31279598,h,2023-11-15T00:00Z,SISTEMA HIDRÁULICO,U330-53347-2162,,,,88721.3155925772,usGal,2024-01-30T07:07:26-06:00,No Action Required,"Nível normal de desgaste. Óleo em condição de uso. Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de filtros e informe caso detecte a presença de contaminantes/limalhas.  Para uma avaliação mais assertiva solicitamos que informe o nome comercial do fluido em uso.",,,,4530.0,h,2023-12-18T03:18:08-06:00,"Itaituba, Brazil 68180",2024-01-30T07:07:26-06:00
040-001,KYD02701,CAT,777E,120601.7731158,mi,2024-01-30T07:07:26-06:00,5578.31279598,h,2023-11-15T00:00Z,RODA DIANT ESQ,U330-53347-2157,,,,88721.3155925772,usGal,2024-01-30T07:07:26-06:00,No Action Required,"Nível normal de desgaste. Óleo em condição de uso. Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de bujões magnéticos e informe caso detecte a presença de limalhas anormais.  Para uma avaliação mais assertiva solicitamos que informe o nome comercial do fluido em uso.",,,,4530.0,h,2023-12-18T01:31:16-06:00,"Itaituba, Brazil 68180",2024-01-30T07:07:26-06:00
040-001,KYD02701,CAT,777E,120601.7731158,mi,2024-01-30T07:07:26-06:00,5578.31279598,h,2023-11-15T00:00Z,COMANDO F TRAS ESQ,U330-53347-2158,,,,88721.3155925772,usGal,2024-01-30T07:07:26-06:00,Monitor Compartment,O teor de Ferro pode indicar desgaste em engrenagens. Verificar na inspeção diária ruídos anormais. Na próxima revisão verificar presença de limalhas. Avaliar o modo de operação e aplicação do equipamento.  Trocar o óleo e coletar nova amostra regularmente.  Para uma avaliação mais assertiva solicitamos que informe o nome comercial do fluido em uso.,,,,4530.0,h,2023-12-18T01:33:26-06:00,"Itaituba, Brazil 68180",2024-01-30T07:07:26-06:00
040-001,KYD02701,CAT,777E,120601.7731158,mi,2024-01-30T07:07:26-06:00,5578.31279598,h,2023-11-15T00:00Z,DIFERENCIAL TRASEIRO,U330-53347-2163,,,,88721.3155925772,usGal,2024-01-30T07:07:26-06:00,No Action Required,"Nível normal de desgaste. Óleo em condição de uso. Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de bujões magnéticos e informe caso detecte a presença de limalhas anormais.  Para uma avaliação mais assertiva solicitamos que informe o nome comercial do fluido em uso.",,,,4530.0,h,2023-12-18T01:35:42-06:00,"Itaituba, Brazil 68180",2024-01-30T07:07:26-06:00
040-001,KYD02701,CAT,777E,120601.7731158,mi,2024-01-30T07:07:26-06:00,5578.31279598,h,2023-11-15T00:00Z,SISTEMA DE DIREÇÃO,U330-53347-2160,,,,88721.3155925772,usGal,2024-01-30T07:07:26-06:00,Monitor Compartment,"Os teores de Silício e Alumínio sinalizam entrada de poeira, que pode ocasionar desgaste na bomba e grupo de válvulas. A amostra apresentou impurezas visíveis a olho nu que impossibilitou a contagem de partículas. Elevados níveis de contaminação podem gerar desgaste abrasivo, danificar componentes e causar obstrução prematura de filtros. Código ISO recomendado -/18/15.  Verificar na inspeção diária danos nas vedações e ruídos anormais na bomba. Na próxima revisão verificar limalhas no filtro.  Trocar o óleo e coletar nova amostra regularmente.  Para uma avaliação mais assertiva solicitamos que informe o nome comercial do fluido em uso.",,,,4530.0,h,2023-12-18T01:35:04-06:00,"Itaituba, Brazil 68180",2024-01-30T07:07:26-06:00
040-001,KYD02701,CAT,777E,120601.7731158,mi,2024-01-30T07:07:26-06:00,5578.31279598,h,2023-11-15T00:00Z,COMANDO F TRAS DIR,U330-53347-2159,,,,88721.3155925772,usGal,2024-01-30T07:07:26-06:00,Monitor Compartment,O teor de Ferro pode indicar desgaste em engrenagens. Verificar na inspeção diária ruídos anormais. Na próxima revisão verificar presença de limalhas. Avaliar o modo de operação e aplicação do equipamento.  Trocar o óleo e coletar nova amostra regularmente.  Para uma avaliação mais assertiva solicitamos que informe o nome comercial do fluido em uso.,,,,4530.0,h,2023-12-18T01:33:37-06:00,"Itaituba, Brazil 68180",2024-01-30T07:07:26-06:00
060-003,3F300700,CAT,730,19781.5321963,mi,2024-03-09T20:42:12-06:00,4705.227653068,h,2023-11-14T00:00Z,TRANSMISSÃO PS,U330-53347-2166,,,,28287.8560608428,usGal,2024-03-09T20:42:12-06:00,Monitor Compartment,"O resultado da contagem de partículas acima de -/18/15 é considerado alto para transmissões. Níveis elevados de contaminação por partículas podem gerar desgaste abrasivo, danificar componentes e causar obstrução prematura de filtros (se aplicável).  Verificar na inspeção diária danos nas vedações e ruídos anormais. Na próxima revisão trocar o filtro de óleo para um de alta eficiência, se aplicável e rodar por 250 horas ou efetuar diálise no óleo.  Trocar o óleo e coletar nova amostra regularmente.  Para uma avaliação mais assertiva solicitamos que informe o nome comercial do fluido em uso.",,,,3023.0,h,2023-12-18T01:37:06-06:00,"Itaituba, Brazil 68180",2024-03-09T20:42:23-06:00
060-003,3F300700,CAT,730,19781.5321963,mi,2024-03-09T20:42:12-06:00,4705.227653068,h,2023-11-14T00:00Z,DIFERENCIAL CENTRAL,U330-53347-2167,,,,28287.8560608428,usGal,2024-03-09T20:42:12-06:00,Action Required,"Os teores de Ferro e Cobre podem indicar desgaste em engrenagens, buchas e arruelas de encosto. Verificar imediatamente ruídos anormais e presença de limalhas.  Avaliar modo de aplicação e operação do equipamento.  Trocar o óleo e coletar nova amostra na metade do período normal de coleta.  Para uma avaliação mais assertiva solicitamos que informe o nome comercial do fluido em uso.  Informar os resultados das verificações anteriores para melhor acompanhamento.",,,,3023.0,h,2023-12-18T01:38:56-06:00,"Itaituba, Brazil 68180",2024-03-09T20:42:23-06:00
060-003,3F300700,CAT,730,19781.5321963,mi,2024-03-09T20:42:12-06:00,4705.227653068,h,2023-11-14T00:00Z,DIFERENCIAL TRASEIRO,U330-53347-2171,,,,28287.8560608428,usGal,2024-03-09T20:42:12-06:00,Action Required,"Os teores de Ferro e Cobre podem indicar desgaste em engrenagens, buchas e arruelas de encosto. Verificar imediatamente ruídos anormais e presença de limalhas.  Avaliar modo de aplicação e operação do equipamento.  Trocar o óleo e coletar nova amostra na metade do período normal de coleta.  Para uma avaliação mais assertiva solicitamos que informe o nome comercial do fluido em uso.",,,,3023.0,h,2023-12-18T01:40:59-06:00,"Itaituba, Brazil 68180",2024-03-09T20:42:23-06:00
060-003,3F300700,CAT,730,19781.5321963,mi,2024-03-09T20:42:12-06:00,4705.227653068,h,2023-11-14T00:00Z,DIFERENCIAL DIANTEIRO,U330-53347-2168,,,,28287.8560608428,usGal,2024-03-09T20:42:12-06:00,Action Required,"Os teores de Ferro e Cobre associado aos traços de limalhas ferrosas podem indicar desgaste em engrenagens, buchas e arruelas de encosto. Verificar imediatamente ruídos anormais e presença de limalhas.  Avaliar modo de aplicação e operação do equipamento.  Trocar o óleo e coletar nova amostra na metade do período normal de coleta.  Para uma avaliação mais assertiva solicitamos que informe o nome comercial do fluido em uso.",,,,3023.0,h,2023-12-18T01:39:54-06:00,"Itaituba, Brazil 68180",2024-03-09T20:42:23-06:00
